deposit_id	deposit_type	deposit_createdate	deposit_publicationdate	deposit_parent_dataverse	user_account_id_of_deposit	user_account_createdate	user_account_type	affiliation	account_email_domain
3737211	Dataset	2020-02-24	2020-02-24	789	7172	2000-01-01	builtin		bos.frb.org
3739290	Dataset	2020-02-26	2020-02-26	2696419	1879	2000-01-01	builtin	Indiana University	indiana.edu
3739839	Dataset	2020-02-27	2020-02-27	3550125	30041	2019-08-27	builtin	Harvard Smithsonian Center for Astrophysics	cfa.harvard.edu
2792653	Dataset	2016-03-11	2016-03-12	2961	13679	2000-01-01	shib	Harvard University	fas.harvard.edu
3739899	Dataset	2020-02-28	2020-03-13	2146	14405	2000-01-01	shib	Stockholms universitet	statsvet.su.se
56857	Dataset	2008-09-11	2008-09-11	48	548	2000-01-01	builtin	Harvard University	gmail.com
57238	Dataset	2012-12-28	2012-12-28	1626	5291	2000-01-01	builtin		gmail.com
56897	Dataset	2009-05-23	2009-05-23	48	937	2000-01-01	builtin	University of Delaware	udel.edu
2794927	Dataset	2016-03-22	2016-03-22	2794926	13791	2000-01-01	orcid	SouthWest Research Institute	boulder.swri.edu
2794949	Dataset	2016-03-22	2016-03-23	2794941	13779	2000-01-01	builtin		scripps.edu
2794953	Dataset	2016-03-23	2016-03-24	2794952	13798	2000-01-01	builtin		gmail.com
2795072	Dataset	2016-03-23	2016-03-23	2742458	13799	2000-01-01	builtin	University of Zurich	web.de
3737722	Dataset	2020-02-26	2020-02-27	3344218	22815	2018-04-19	builtin	Washington University in St. Louis	wustl.edu
2796387	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
3738146	Dataset	2020-02-26	2020-03-02	3452088	33019	2020-01-29	builtin		ualberta.ca
3738747	Dataset	2020-02-26	2020-02-26	3679836	33353	2020-02-11	builtin	China Data Lab	lists.fas.harvard.edu
3737313	Dataset	2020-02-24	2020-04-12	1	33663	2020-02-24	orcid	California Department of Public Health	gmail.com
62110	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3983723	Dataset	2020-07-13	2020-07-14	3134777	36961	2020-07-13	builtin	Inter-American Development Bank	iadb.org
2796437	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
2796588	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
2796456	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
2796466	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
2796537	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
3074533	Dataset	2017-11-08	2019-06-13	1	20416	2017-10-19	orcid		ehess.fr
2796567	Dataset	2016-03-25	2016-03-30	2792795	13710	2000-01-01	builtin	University of West Bohemia	kiv.zcu.cz
3562126	Dataset	2019-09-10	2019-09-10	1	30320	2019-09-10	builtin		alaska.edu
3378005	Dataset	2019-03-12	2019-03-12	1	27257	2019-03-08	builtin	Faculty of Humanities and Social Sciences, University of Split, Croatia	ffst.hr
3535448	Dataset	2019-08-10	2019-08-10	1	29767	2019-08-10	builtin		gmail.com
3758686	Dataset	2020-03-13	2020-03-13	1	34071	2020-03-13	builtin	Hallym University	hallym.ac.kr
3674833	Dataset	2020-01-29	2020-01-29	1	30170	2019-09-03	builtin		gmail.com
3466249	Dataset	2019-07-12	2019-07-12	1	29295	2019-07-11	shib	University of Pittsburgh	pitt.edu
62293	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
62294	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
2797854	Dataset	2016-03-29	2016-03-29	1308	3991	2000-01-01	builtin	University of Neuchâtel	unine.ch
2801253	Dataset	2016-04-07	2016-04-08	789	13926	2000-01-01	builtin	University of Southern Denmark	sam.sdu.dk
2811334	Dataset	2016-05-05	2016-05-05	2492	8530	2000-01-01	builtin		gmail.com
2812724	Dataset	2016-05-05	2016-05-05	2492	8530	2000-01-01	builtin		gmail.com
2834169	Dataset	2016-05-23	2016-08-26	2834146	14342	2000-01-01	builtin	London School of Economics	lse.ac.uk
2841480	Dataset	2016-06-16	2016-06-20	789	14542	2000-01-01	builtin	Wellesley College	wellesley.edu
3983851	Dataset	2020-07-13	2020-07-14	789	36965	2020-07-13	builtin	Brandeis University	brandeis.edu
3466206	Dataset	2019-07-12	2019-07-12	3466130	28782	2019-06-07	shib	Brown University	brown.edu
3983714	Dataset	2020-07-13	2020-07-19	1	36906	2020-07-10	shib	Indiana University	indiana.edu
3754734	Dataset	2020-03-10	2020-03-10	1	32232	2019-12-13	builtin	International Islamic University, Islamabad	iiu.edu.pk
3754728	Dataset	2020-03-10	2020-03-10	3035356	15657	2000-01-01	builtin	KEMRI-Wellcome Trust Research programme	kemri-wellcome.org
3754526	Dataset	2020-03-09	2020-07-07	2972	5820	2000-01-01	builtin	ETH Zurich	gmail.com
3754640	Dataset	2020-03-09	2020-06-23	3058291	10693	2000-01-01	builtin	University of Amsterdam	uva.nl
3754603	Dataset	2020-03-09	2020-03-09	3669728	21829	2018-02-12	shib	Harvard University	partners.org
3754645	Dataset	2020-03-09	2020-03-09	1	33522	2020-02-18	orcid	Florida International University	hotmail.com
59065	Dataset	2014-09-13	2019-07-09	2718	9308	2000-01-01	shib	University of Maryland College Park	umd.edu
3390919	Dataset	2019-04-01	2019-04-01	1	27610	2019-04-01	builtin	Linnaeus University	lnu.se
3754621	Dataset	2020-03-09	2020-03-09	1	33522	2020-02-18	orcid	Florida International University	hotmail.com
3754664	Dataset	2020-03-09	2020-03-09	1	33996	2020-03-09	builtin	UCSD	hotmail.com
3754754	Dataset	2020-03-10	2020-03-10	3442702	28433	2019-05-17	google	United Nations Conference on Trade and Development	gmail.com
62970	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
62972	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
2866895	Dataset	2016-08-29	2016-08-29	2498	8546	2000-01-01	orcid	Utah State University	usu.edu
2869110	Dataset	2016-09-07	2016-09-09	2867978	15289	2000-01-01	builtin	Northwestern University	gmail.com
2875708	Dataset	2016-09-08	2016-09-08	2875127	15289	2000-01-01	builtin	Northwestern University	gmail.com
3474982	Dataset	2019-07-22	2019-09-11	1	13810	2000-01-01	builtin		nies.go.jp
3828249	Dataverse	2020-05-06	2020-05-06	1	35252	2020-05-06	builtin	INDICASAT-AIP	gmail.com
3733351	Dataset	2020-02-22	2020-02-22	3679836	33383	2020-02-12	builtin		gmail.com
63215	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
2885493	Dataset	2016-09-08	2016-09-08	2884043	15289	2000-01-01	builtin	Northwestern University	gmail.com
2917445	Dataset	2016-11-11	2017-12-28	1702	3051	2000-01-01	builtin	Washington University in St. Louis	wustl.edu
2917590	Dataset	2016-11-14	2016-12-17	2917589	16056	2000-01-01	builtin	Penn State University	gmail.com
3441422	Dataset	2019-05-30	2019-05-30	1	23203	2018-05-19	builtin		yahoo.com
52396	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52400	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52410	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52411	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
63548	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52441	Dataset	2008-12-28	2009-01-26	335	422	2000-01-01	builtin	University of Potsdam	gmail.com
2917642	Dataset	2016-11-15	2016-11-17	2917641	9810	2000-01-01	builtin	University of Arizona	email.arizona.edu
52373	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52374	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52394	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52407	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52423	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3723850	Dataset	2020-02-13	2020-02-15	3680033	33383	2020-02-12	builtin		gmail.com
63461	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3723856	Dataset	2020-02-13	2020-02-15	3680033	33383	2020-02-12	builtin		gmail.com
52388	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52389	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52475	Dataset	2014-12-07	2014-12-10	2659	9092	2000-01-01	builtin	University of California Berkeley	berkeley.edu
52390	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52415	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52422	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52503	Dataset	2013-01-24	2013-01-24	1749	3848	2000-01-01	shib	Yale University	yale.edu
52500	Dataset	2014-07-24	2014-07-24	1749	3848	2000-01-01	shib	Yale University	yale.edu
63612	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52506	Dataset	2013-02-07	2013-02-07	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
3724363	Dataset	2020-02-16	2020-02-16	3724331	32710	2020-01-15	builtin	Georgia State University	gsu.edu
52433	Dataset	2009-05-04	2009-05-04	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52776	Dataset	2009-08-13	2010-03-04	459	807	2000-01-01	builtin	University of Oxford	bodleian.ox.ac.uk
52540	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52435	Dataset	2009-05-05	2009-05-05	521	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52666	Dataset	2008-10-29	2008-10-29	342	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52541	Dataset	2013-03-25	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52498	Dataset	2015-02-23	2015-02-23	3082	10476	2000-01-01	builtin	University of Virginia	virginia.edu
52514	Dataset	2012-10-02	2012-10-02	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52532	Dataset	2014-01-27	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52535	Dataset	2013-03-26	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52539	Dataset	2013-10-10	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52667	Dataset	2008-10-30	2008-10-30	342	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52727	Dataset	2010-09-16	2010-09-16	459	927	2000-01-01	builtin	German National Library of Economics	zbw.eu
52655	Dataset	2008-10-29	2008-10-29	342	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52724	Dataset	2011-08-01	2011-08-02	459	710	2000-01-01	builtin	Tilburg University	uvt.nl
52737	Dataset	2011-03-21	2011-04-01	459	2544	2000-01-01	builtin	Tilburg university	uvt.nl
52740	Dataset	2012-08-31	2012-08-31	459	2544	2000-01-01	builtin	Tilburg university	uvt.nl
52746	Dataset	2009-06-23	2009-11-23	459	927	2000-01-01	builtin	German National Library of Economics	zbw.eu
52752	Dataset	2011-08-01	2011-08-02	459	710	2000-01-01	builtin	Tilburg University	uvt.nl
63714	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3442711	Dataset	2019-06-03	2019-06-03	1	27668	2019-04-03	shib	Stockholms universitet	statsvet.su.se
63720	Dataset	2015-02-11	2015-02-11	2492	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3576278	Dataset	2019-09-15	2019-09-15	1	29349	2019-07-15	builtin	University of Southern Queensland	usq.edu.au
3452462	Dataset	2019-06-18	2019-06-18	1	28946	2019-06-18	google	Princeton University	gmail.com
3537473	Dataset	2019-08-13	2019-08-13	1	15477	2000-01-01	builtin		rikkyo.ac.jp
3537671	Dataset	2019-08-15	2019-09-02	1	29854	2019-08-15	builtin	Government Transparency Institute	gmail.com
3582423	Dataset	2019-09-17	2019-09-17	1	30444	2019-09-17	builtin	"Institute of Food Safety, Animal Health and Environment ""BIOR"""	bior.lv
3551824	Dataset	2019-09-01	2019-09-01	3221414	24625	2018-09-13	shib	Korea University	korea.ac.kr
3474679	Dataset	2019-07-18	2019-07-18	1	28695	2019-06-03	shib	University of Southern California	usc.edu
3473167	Dataset	2019-07-17	2019-07-18	1	23132	2018-05-14	builtin	University of Tübingen	uni-tuebingen.de
3474696	Dataset	2019-07-18	2019-07-18	1	9526	2000-01-01	builtin	University of Kent	gmail.com
3474512	Dataset	2019-07-18	2019-07-18	1	11970	2000-01-01	builtin	Université Paris Ouest Nanterre La Défense	gmail.com
3583669	Dataset	2019-09-19	2019-09-19	1	30485	2019-09-19	builtin	Wageningen University	gmail.com
3474555	Dataset	2019-07-18	2019-07-18	1	11970	2000-01-01	builtin	Université Paris Ouest Nanterre La Défense	gmail.com
3474563	Dataset	2019-07-18	2019-07-18	1	28909	2019-06-16	builtin	Shenzhen University	szu.edu.cn
3595699	Dataset	2019-09-30	2019-09-30	2851918	14829	2000-01-01	builtin	University of Canterbury	canterbury.ac.nz
4164995	Dataset	2020-11-04	2020-11-05	1	40903	2020-10-20	shib	Harvard University	fas.harvard.edu
2689217	Dataset	2015-06-25	2015-08-09	1	11750	2000-01-01	shib	New York University	nyu.edu
3588641	Dataset	2019-09-23	2019-09-23	1	27361	2019-03-15	builtin	University of Tennessee, Knoxville	utk.edu
3588754	Dataset	2019-09-23	2019-09-23	1	30566	2019-09-23	shib	Harvard University	fas.harvard.edu
1	Dataverse	2015-04-07	2015-04-09		1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
3588656	Dataset	2019-09-23	2019-09-23	1	30557	2019-09-23	builtin	University of South Carolina	mailbox.sc.edu
3596392	Dataset	2019-10-03	2019-10-03	1	30791	2019-10-03	github	University of Maribor	um.si
3754732	Dataset	2020-03-10	2020-03-10	1	32232	2019-12-13	builtin	International Islamic University, Islamabad	iiu.edu.pk
3754736	Dataset	2020-03-10	2020-03-10	1	32232	2019-12-13	builtin	International Islamic University, Islamabad	iiu.edu.pk
3983406	Dataverse	2020-07-13	2020-07-13	3537516	23436	2018-06-07	shib	Tufts University	tufts.edu
2670783	Dataset	2015-04-28	2015-12-02	2670782	11220	2000-01-01	builtin	Massachusetts General Hospital	partners.org
3754832	Dataset	2020-03-10	2020-03-10	1	30595	2019-09-24	orcid	The College of New Jersey	tcnj.edu
3224892	Dataverse	2018-09-17	2018-09-17	1	11499	2000-01-01	builtin	Cambridge University Press	cambridge.org
2961554	Dataset	2016-11-25	2016-11-28	2961	11475	2000-01-01	builtin	Massachusetts Institute of Technology	gwu.edu
3757608	Dataset	2020-03-11	2020-03-11	1	13667	2000-01-01	builtin	University of Florida	ufl.edu
3758729	Dataset	2020-03-13	2020-03-13	3054286	20133	2017-09-27	builtin	Max Planck Institute for the Study of Societies	mpifg.de
3758464	Dataset	2020-03-12	2020-03-12	3758458	34050	2020-03-12	builtin	Arsi University	gmail.com
3758658	Dataset	2020-03-12	2020-03-13	3452088	33019	2020-01-29	builtin		ualberta.ca
3758795	Dataset	2020-03-13	2020-03-13	258	32308	2019-12-17	builtin	Code Ocean	codeocean.com
3744205	Dataset	2020-03-06	2020-05-26	1419	18389	2000-01-01	google	Emory University	emory.edu
3983622	Dataset	2020-07-13	2020-07-13	3983406	23436	2018-06-07	shib	Tufts University	tufts.edu
3769180	Dataset	2020-03-18	2020-04-10	1	34137	2020-03-18	orcid	Arkansas State University	hotmail.com
3983631	Dataset	2020-07-13	2020-07-13	1	14936	2000-01-01	shib	University of Southern California	usc.edu
3983634	Dataset	2020-07-13	2020-07-13	1	36856	2020-07-08	orcid	Carthage Memorial Hospital, carthage	gmail.com
3799258	Dataverse	2020-04-09	2020-04-09	1	34591	2020-04-08	builtin		gmail.com
3768159	Dataset	2020-03-16	2020-03-16	3768158	34103	2020-03-16	builtin	University of Bamberg	wzb.eu
3909052	Dataset	2020-06-30	2020-07-01	3909011	36662	2020-06-30	orcid	Georgia Southern University	georgiasouthern.edu
3769068	Dataset	2020-03-17	2020-03-17	1	32914	2020-01-24	orcid	http://johnquinniv.wix.com/johnquinniv	furman.edu
3831417	Dataset	2020-05-11	2020-07-13	3830867	34541	2020-04-06	builtin	INDIAN INSTITUTE OF TECHNOLOGY KANPUR	iitk.ac.in
3788882	Dataset	2020-04-01	2020-04-01	3788878	26218	2018-12-31	builtin		gmail.com
3783144	Dataset	2020-03-25	2020-04-19	3048954	34279	2020-03-25	builtin	University of Pennsylvania	gmail.com
3790315	Dataset	2020-04-04	2020-04-04	470	722	2000-01-01	orcid		ternyata.org
3788851	Dataset	2020-04-01	2020-05-15	1117	32015	2019-12-02	builtin	CIAT-CCAFS	cgiar.org
3790747	Dataset	2020-04-05	2020-04-08	1	23255	2018-05-23	orcid	Georgia State University	gmail.com
3787735	Dataset	2020-03-31	2020-04-01	3058	9484	2000-01-01	builtin	University of Chicago	uchicago.edu
3781815	Dataset	2020-03-25	2020-03-25	1	34267	2020-03-25	shib	Harvard University	fas.harvard.edu
3783267	Dataset	2020-03-26	2020-03-31	3154341	34306	2020-03-26	builtin		sjtu.edu.cn
3786692	Dataset	2020-03-29	2020-03-29	1	30210	2019-09-04	orcid	EMLV	devinci.fr
3789497	Dataset	2020-04-02	2020-04-02	1	34449	2020-04-02	orcid	Mercer University School of Medicine	live.mercer.edu
3788884	Dataset	2020-04-01	2020-05-15	1117	32015	2019-12-02	builtin	CIAT-CCAFS	cgiar.org
3788915	Dataset	2020-04-01	2020-05-27	2972	34424	2020-04-01	shib	Yale University	yale.edu
3783431	Dataset	2020-03-27	2020-07-02	2961	20647	2017-11-05	builtin	University of Louisville	louisville.edu
3792885	Dataset	2020-04-06	2020-04-06	3140899	29134	2019-07-01	builtin	Pepperdine University	pepperdine.edu
3800502	Dataset	2020-04-10	2020-04-10	1	4066	2000-01-01	builtin		gmail.com
3788863	Dataset	2020-04-01	2020-04-01	2901	34391	2020-03-31	orcid	University of Missouri	missouri.edu
3788879	Dataset	2020-04-01	2020-04-01	3788878	26218	2018-12-31	builtin		gmail.com
3796571	Dataset	2020-04-07	2020-04-27	1	34568	2020-04-07	shib	Technische Universität München (TUM)	mytum.de
3796807	Dataset	2020-04-07	2020-04-07	2901	34572	2020-04-07	builtin	US Naval Academy	usna.edu
3796869	Dataset	2020-04-07	2020-04-07	1	34574	2020-04-07	builtin	CIDE	cide.edu
3589098	Dataset	2019-09-24	2019-10-15	1	27319	2019-03-13	orcid	Osaka Ohtani University	osaka-ohtani.ac.jp
2718	Dataverse	2014-09-13	2019-07-09	1	9308	2000-01-01	shib	University of Maryland College Park	umd.edu
3800520	Dataset	2020-04-10	2020-04-10	1	4066	2000-01-01	builtin		gmail.com
3724080	Dataset	2020-02-14	2020-02-14	1	19570	2017-08-15	shib	Kaunas University of Technology	ktu.edu
52527	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52528	Dataset	2014-01-29	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52543	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52547	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52550	Dataset	2013-04-03	2013-04-03	1823	5568	2000-01-01	builtin	Bioversity International	cgiar.org
52552	Dataset	2014-05-22	2014-05-22	1823	5568	2000-01-01	builtin	Bioversity International	cgiar.org
52555	Dataset	2014-10-01	2014-10-10	1823	5568	2000-01-01	builtin	Bioversity International	cgiar.org
52571	Dataset	2007-02-23	2007-11-28	1057	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52574	Dataset	2007-02-26	2007-11-28	1057	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52575	Dataset	2010-05-19	2010-05-19	775	1781	2000-01-01	builtin	Instituto Juan March	march.es
52577	Dataset	2011-01-26	2011-01-26	775	1781	2000-01-01	builtin	Instituto Juan March	march.es
52584	Dataset	2010-05-26	2010-05-27	775	1781	2000-01-01	builtin	Instituto Juan March	march.es
52585	Dataset	2010-05-24	2010-05-24	775	1781	2000-01-01	builtin	Instituto Juan March	march.es
52508	Dataset	2010-06-27	2010-06-27	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52529	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52533	Dataset	2013-03-25	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52509	Dataset	2013-01-25	2013-01-25	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52511	Dataset	2013-05-30	2013-05-31	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52512	Dataset	2012-09-06	2012-09-06	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52534	Dataset	2013-03-26	2014-07-09	1493	4727	2000-01-01	builtin		psi.org
52513	Dataset	2013-03-15	2013-03-15	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52613	Dataset	2014-01-24	2014-05-15	1465	7028	2000-01-01	builtin		psi.org
52516	Dataset	2012-11-04	2012-11-04	797	1875	2000-01-01	builtin	Carnegie Mellon University	andrew.cmu.edu
52524	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52637	Dataset	2013-12-18	2013-12-18	2029	6639	2000-01-01	builtin	Colgate University Libraries	colgate.edu
52525	Dataset	2012-06-13	2014-06-23	1493	1	2000-01-01	builtin	Dataverse.org	iq.harvard.edu
52638	Dataset	2013-12-18	2013-12-18	2029	6639	2000-01-01	builtin	Colgate University Libraries	colgate.edu
52640	Dataset	2013-12-18	2013-12-18	2029	6639	2000-01-01	builtin	Colgate University Libraries	colgate.edu
52641	Dataset	2013-12-18	2013-12-18	2029	6639	2000-01-01	builtin	Colgate University Libraries	colgate.edu
